0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.230936 0.486938 0.730311 0.915673 1.003450 0.973604 0.833029 0.613000 0.357850 0.110547 -0.098499 -0.255724 -0.362101 -0.427287 -0.463623 -0.482105 -0.490700 -0.494362 -0.495793 -0.496306 -0.496475 -0.496526 -0.496541 -0.496544 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.727481 -0.983483 -1.226860 -1.412220 -1.500000 -1.470150 -1.329570 -1.109550 -0.854396 -0.607093 -0.398046 -0.240822 -0.134444 -0.069259 -0.032922 -0.014441 -0.005845 -0.002183 -0.000752 -0.000239 -0.000070 -0.000019 -0.000005 -0.000001 -0.000000 -0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.103640 1.350940 1.606090 1.826120 1.966690 1.996550 1.908760 1.723400 1.480030 1.224030 0.993091 0.809282 0.678299 0.594016 0.544779 0.518570 0.505826 0.500154 0.497840 0.496974 0.496676 0.496582 0.496555 0.496548 0.496546 0.496546 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 -0.607093 -0.854396 -1.109550 -1.329570 -1.470150 -1.500000 -1.412220 -1.226860 -0.983483 -0.727481 -0.496545 -0.312737 -0.181754 -0.097470 -0.048233 -0.022025 -0.009280 -0.003608 -0.001295 -0.000429 -0.000131 -0.000037 -0.000010 -0.000002 -0.000001 -0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.230936 0.486938 0.730311 0.915673 1.003450 0.973604 0.833029 0.613000 0.357850 0.110547 -0.098499 -0.255724 -0.362101 -0.427287 -0.463623 -0.482105 -0.490700 -0.494362 -0.495793 -0.496306 -0.496475 -0.496526 -0.496541 -0.496544 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.727481 -0.983483 -1.226860 -1.412220 -1.500000 -1.470150 -1.329570 -1.109550 -0.854396 -0.607093 -0.398046 -0.240822 -0.134444 -0.069259 -0.032922 -0.014441 -0.005845 -0.002183 -0.000752 -0.000239 -0.000070 -0.000019 -0.000005 -0.000001 -0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.103640 1.350940 1.606090 1.826120 1.966690 1.996550 1.908760 1.723400 1.480030 1.224030 0.993091 0.809282 0.678299 0.594016 0.544779 0.518570 0.505826 0.500154 0.497840 0.496974 0.496676 0.496582 0.496555 0.496548 0.496546 0.496546 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 -0.607093 -0.854396 -1.109550 -1.329570 -1.470150 -1.500000 -1.412220 -1.226860 -0.983483 -0.727481 -0.496545 -0.312737 -0.181754 -0.097470 -0.048233 -0.022025 -0.009280 -0.003608 -0.001295 -0.000429 -0.000131 -0.000037 -0.000010 -0.000002 -0.000001
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.230936 0.486938 0.730311 0.915673 1.003450 0.973604 0.833029 0.613000 0.357850 0.110547 -0.098499 -0.255724 -0.362101 -0.427287 -0.463623 -0.482105 -0.490700 -0.494362 -0.495793 -0.496306 -0.496475 -0.496526 -0.496541 -0.496544 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.727481 -0.983483 -1.226860 -1.412220 -1.500000 -1.470150 -1.329570 -1.109550 -0.854396 -0.607093 -0.398046 -0.240822 -0.134444 -0.069259 -0.032922 -0.014441 -0.005845 -0.002183 -0.000752 -0.000239 -0.000070 -0.000019 -0.000005 -0.000001
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.103640 1.350940 1.606090 1.826120 1.966690 1.996550 1.908760 1.723400 1.480030 1.224030 0.993091 0.809282 0.678299 0.594016 0.544779 0.518570 0.505826 0.500154 0.497840 0.496974 0.496676 0.496582 0.496555 0.496548 0.496546 0.496546 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 -0.607093 -0.854396 -1.109550 -1.329570 -1.470150 -1.500000 -1.412220 -1.226860 -0.983483 -0.727481 -0.496545 -0.312737 -0.181754 -0.097470 -0.048233 -0.022025 -0.009280 -0.003608 -0.001295 -0.000429 -0.000131 -0.000037 -0.000010 -0.000002
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.230936 0.486938 0.730311 0.915673 1.003450 0.973604 0.833029 0.613000 0.357850 0.110547 -0.098499 -0.255724 -0.362101 -0.427287 -0.463623 -0.482105 -0.490700 -0.494362 -0.495793 -0.496306 -0.496475 -0.496526 -0.496541 -0.496544 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.727481 -0.983483 -1.226860 -1.412220 -1.500000 -1.470150 -1.329570 -1.109550 -0.854396 -0.607093 -0.398046 -0.240822 -0.134444 -0.069259 -0.032922 -0.014441 -0.005845 -0.002183 -0.000752 -0.000239 -0.000070 -0.000019 -0.000005
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.103640 1.350940 1.606090 1.826120 1.966690 1.996550 1.908760 1.723400 1.480030 1.224030 0.993091 0.809282 0.678299 0.594016 0.544779 0.518570 0.505826 0.500154 0.497840 0.496974 0.496676 0.496582 0.496555 0.496548 0.496546 0.496546 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 -0.607093 -0.854396 -1.109550 -1.329570 -1.470150 -1.500000 -1.412220 -1.226860 -0.983483 -0.727481 -0.496545 -0.312737 -0.181754 -0.097470 -0.048233 -0.022025 -0.009280 -0.003608 -0.001295 -0.000429 -0.000131 -0.000037 -0.000010
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.230936 0.486938 0.730311 0.915673 1.003450 0.973604 0.833029 0.613000 0.357850 0.110547 -0.098499 -0.255724 -0.362101 -0.427287 -0.463623 -0.482105 -0.490700 -0.494362 -0.495793 -0.496306 -0.496475 -0.496526 -0.496541 -0.496544 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.727481 -0.983483 -1.226860 -1.412220 -1.500000 -1.470150 -1.329570 -1.109550 -0.854396 -0.607093 -0.398046 -0.240822 -0.134444 -0.069259 -0.032922 -0.014441 -0.005845 -0.002183 -0.000752 -0.000239 -0.000070 -0.000019
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.103640 1.350940 1.606090 1.826120 1.966690 1.996550 1.908760 1.723400 1.480030 1.224030 0.993091 0.809282 0.678299 0.594016 0.544779 0.518570 0.505826 0.500154 0.497840 0.496974 0.496676 0.496582 0.496555 0.496548 0.496546 0.496546 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 -0.607093 -0.854396 -1.109550 -1.329570 -1.470150 -1.500000 -1.412220 -1.226860 -0.983483 -0.727481 -0.496545 -0.312737 -0.181754 -0.097470 -0.048233 -0.022025 -0.009280 -0.003608 -0.001295 -0.000429 -0.000131 -0.000037
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.230936 0.486938 0.730311 0.915673 1.003450 0.973604 0.833029 0.613000 0.357850 0.110547 -0.098499 -0.255724 -0.362101 -0.427287 -0.463623 -0.482105 -0.490700 -0.494362 -0.495793 -0.496306 -0.496475 -0.496526 -0.496541 -0.496544 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.727481 -0.983483 -1.226860 -1.412220 -1.500000 -1.470150 -1.329570 -1.109550 -0.854396 -0.607093 -0.398046 -0.240822 -0.134444 -0.069259 -0.032922 -0.014441 -0.005845 -0.002183 -0.000752 -0.000239 -0.000070
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.103640 1.350940 1.606090 1.826120 1.966690 1.996550 1.908760 1.723400 1.480030 1.224030 0.993091 0.809282 0.678299 0.594016 0.544779 0.518570 0.505826 0.500154 0.497840 0.496974 0.496676 0.496582 0.496555 0.496548 0.496546 0.496546 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 -0.607093 -0.854396 -1.109550 -1.329570 -1.470150 -1.500000 -1.412220 -1.226860 -0.983483 -0.727481 -0.496545 -0.312737 -0.181754 -0.097470 -0.048233 -0.022025 -0.009280 -0.003608 -0.001295 -0.000429 -0.000131
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.230936 0.486938 0.730311 0.915673 1.003450 0.973604 0.833029 0.613000 0.357850 0.110547 -0.098499 -0.255724 -0.362101 -0.427287 -0.463623 -0.482105 -0.490700 -0.494362 -0.495793 -0.496306 -0.496475 -0.496526 -0.496541 -0.496544 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.727481 -0.983483 -1.226860 -1.412220 -1.500000 -1.470150 -1.329570 -1.109550 -0.854396 -0.607093 -0.398046 -0.240822 -0.134444 -0.069259 -0.032922 -0.014441 -0.005845 -0.002183 -0.000752 -0.000239
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.103640 1.350940 1.606090 1.826120 1.966690 1.996550 1.908760 1.723400 1.480030 1.224030 0.993091 0.809282 0.678299 0.594016 0.544779 0.518570 0.505826 0.500154 0.497840 0.496974 0.496676 0.496582 0.496555 0.496548 0.496546 0.496546 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 0.496545 -0.607093 -0.854396 -1.109550 -1.329570 -1.470150 -1.500000 -1.412220 -1.226860 -0.983483 -0.727481 -0.496545 -0.312737 -0.181754 -0.097470 -0.048233 -0.022025 -0.009280 -0.003608 -0.001295 -0.000429
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.230936 0.486938 0.730311 0.915673 1.003450 0.973604 0.833029 0.613000 0.357850 0.110547 -0.098499 -0.255724 -0.362101 -0.427287 -0.463623 -0.482105 -0.490700 -0.494362 -0.495793 -0.496306 -0.496475 -0.496526 -0.496541 -0.496544 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.496545 -0.727481 -0.983483 -1.226860 -1.412220 -1.500000 -1.470150 -1.329570 -1.109550 -0.854396 -0.607093 -0.398046 -0.240822 -0.134444 -0.069259 -0.032922 -0.014441 -0.005845 -0.002183 -0.000752
